fichier,n,m,alpha,k,type_cible,page_cible,rank_initial,pagerank_initial,type_attaque,pagerank_apres,augmentation,ratio,iterations
Harvard500.txt,500,2636,0.850000,46,moyenne,14,251,0.000646080989108,anneau,0.002149754107974,0.001503673118866,3.327376,99
Harvard500.txt,500,2636,0.850000,46,faible,494,500,0.000300000000000,isoles,0.011016483516484,0.010716483516484,36.721612,93
Harvard500.txt,500,2636,0.850000,46,faible,494,500,0.000300000000000,complet,0.001660758599127,0.001360758599127,5.535862,98
Harvard500.txt,500,2636,0.850000,46,faible,494,500,0.000300000000000,anneau,0.001831060696583,0.001531060696583,6.103536,99
Harvard500.txt,500,2636,0.850000,47,forte,7,1,0.103639770584333,isoles,0.114777558976173,0.011137788391841,1.107466,93
Harvard500.txt,500,2636,0.850000,47,forte,7,1,0.103639770584333,complet,0.097271777764889,-0.006367992819443,0.938556,98
Harvard500.txt,500,2636,0.850000,47,forte,7,1,0.103639770584333,anneau,0.091272572352410,-0.012367198231923,0.880671,104
Harvard500.txt,500,2636,0.850000,47,moyenne,14,251,0.000646080989108,isoles,0.011570114194544,0.010924033205436,17.908148,93
Harvard500.txt,500,2636,0.850000,47,moyenne,14,251,0.000646080989108,complet,0.001980383655294,0.001334302666187,3.065225,98
Harvard500.txt,500,2636,0.850000,47,moyenne,14,251,0.000646080989108,anneau,0.002145904553033,0.001499823563925,3.321417,100
Harvard500.txt,500,2636,0.850000,47,faible,494,500,0.000300000000000,isoles,0.011229433272395,0.010929433272395,37.431444,93
Harvard500.txt,500,2636,0.850000,47,faible,494,500,0.000300000000000,complet,0.001660958510814,0.001360958510814,5.536528,98
Harvard500.txt,500,2636,0.850000,47,faible,494,500,0.000300000000000,anneau,0.001827779299227,0.001527779299227,6.092598,100
Harvard500.txt,500,2636,0.850000,48,forte,7,1,0.103639770584333,isoles,0.114993776331212,0.011354005746880,1.109553,93
Harvard500.txt,500,2636,0.850000,48,forte,7,1,0.103639770584333,complet,0.097099963892664,-0.006539806691668,0.936899,98
Harvard500.txt,500,2636,0.850000,48,forte,7,1,0.103639770584333,anneau,0.091105410516615,-0.012534360067718,0.879058,106
Harvard500.txt,500,2636,0.850000,48,moyenne,14,251,0.000646080989108,isoles,0.011782181930323,0.011136100941215,18.236385,93
Harvard500.txt,500,2636,0.850000,48,moyenne,14,251,0.000646080989108,complet,0.001979886475445,0.001333805486338,3.064456,98
Harvard500.txt,500,2636,0.850000,48,moyenne,14,251,0.000646080989108,anneau,0.002142056986619,0.001495975997511,3.315462,101
Harvard500.txt,500,2636,0.850000,48,faible,494,500,0.000300000000000,isoles,0.011441605839416,0.011141605839416,38.138686,93
Harvard500.txt,500,2636,0.850000,48,faible,494,500,0.000300000000000,complet,0.001661037315445,0.001361037315445,5.536791,98
Harvard500.txt,500,2636,0.850000,48,faible,494,500,0.000300000000000,anneau,0.001824499982696,0.001524499982696,6.081667,100
Harvard500.txt,500,2636,0.850000,49,forte,7,1,0.103639770584333,isoles,0.115209206009184,0.011569435424852,1.111631,93
Harvard500.txt,500,2636,0.850000,49,forte,7,1,0.103639770584333,complet,0.096928568167547,-0.006711202416786,0.935245,98
Harvard500.txt,500,2636,0.850000,49,forte,7,1,0.103639770584333,anneau,0.090938948393160,-0.012700822191172,0.877452,107
Harvard500.txt,500,2636,0.850000,49,moyenne,14,251,0.000646080989108,isoles,0.011993477106044,0.011347396116937,18.563427,93
Harvard500.txt,500,2636,0.850000,49,moyenne,14,251,0.000646080989108,complet,0.001979277289887,0.001333196300780,3.063513,99
Harvard500.txt,500,2636,0.850000,49,moyenne,14,251,0.000646080989108,anneau,0.002138213205342,0.001492132216234,3.309513,102
Harvard500.txt,500,2636,0.850000,49,faible,494,500,0.000300000000000,isoles,0.011653005464481,0.011353005464481,38.843352,93
Harvard500.txt,500,2636,0.850000,49,faible,494,500,0.000300000000000,complet,0.001661002268854,0.001361002268854,5.536674,98
Harvard500.txt,500,2636,0.850000,49,faible,494,500,0.000300000000000,anneau,0.001821224218213,0.001521224218213,6.070747,101
Harvard500.txt,500,2636,0.850000,50,forte,7,1,0.103639770584333,isoles,0.115423852306509,0.011784081722176,1.113702,93
Harvard500.txt,500,2636,0.850000,50,forte,7,1,0.103639770584333,complet,0.096757599485489,-0.006882171098844,0.933595,98
Harvard500.txt,500,2636,0.850000,50,forte,7,1,0.103639770584333,anneau,0.090773168594976,-0.012866601989357,0.875853,108
Harvard500.txt,500,2636,0.850000,50,moyenne,14,251,0.000646080989108,isoles,0.012204003935672,0.011557922946564,18.889279,93
Harvard500.txt,500,2636,0.850000,50,moyenne,14,251,0.000646080989108,complet,0.001978562833246,0.001332481844138,3.062407,99
Harvard500.txt,500,2636,0.850000,50,moyenne,14,251,0.000646080989108,anneau,0.002134374720133,0.001488293731025,3.303571,102
Harvard500.txt,500,2636,0.850000,50,faible,494,500,0.000300000000000,isoles,0.011863636363636,0.011563636363636,39.545455,93
Harvard500.txt,500,2636,0.850000,50,faible,494,500,0.000300000000000,complet,0.001660860101143,0.001360860101143,5.536200,98
Harvard500.txt,500,2636,0.850000,50,faible,494,500,0.000300000000000,anneau,0.001817953272760,0.001517953272760,6.059844,101
Harvard500.txt,500,2636,0.850000,51,forte,7,1,0.103639770584333,isoles,0.115637719488417,0.011997948904084,1.115766,93
Harvard500.txt,500,2636,0.850000,51,forte,7,1,0.103639770584333,complet,0.096587065892276,-0.007052704692056,0.931950,99
Harvard500.txt,500,2636,0.850000,51,forte,7,1,0.103639770584333,anneau,0.090608055843238,-0.013031714741095,0.874260,109
Harvard500.txt,500,2636,0.850000,51,moyenne,14,251,0.000646080989108,isoles,0.012413766602579,0.011767685613471,19.213948,93
Harvard500.txt,500,2636,0.850000,51,moyenne,14,251,0.000646080989108,complet,0.001977749358332,0.001331668369224,3.061148,99
Harvard500.txt,500,2636,0.850000,51,moyenne,14,251,0.000646080989108,anneau,0.002130542824237,0.001484461835129,3.297640,102
Harvard500.txt,500,2636,0.850000,51,faible,494,500,0.000300000000000,isoles,0.012073502722323,0.011773502722323,40.245009,93
Harvard500.txt,500,2636,0.850000,51,faible,494,500,0.000300000000000,complet,0.001660617062573,0.001360617062573,5.535390,99
Harvard500.txt,500,2636,0.850000,51,faible,494,500,0.000300000000000,anneau,0.001814688121625,0.001514688121625,6.048960,101
Harvard500.txt,500,2636,0.850000,52,forte,7,1,0.103639770584333,isoles,0.115850811789231,0.012211041204898,1.117822,93
Harvard500.txt,500,2636,0.850000,52,forte,7,1,0.103639770584333,complet,0.096416974651768,-0.007222795932564,0.930309,99
Harvard500.txt,500,2636,0.850000,52,forte,7,1,0.103639770584333,anneau,0.090443596778892,-0.013196173805441,0.872673,110
Harvard500.txt,500,2636,0.850000,52,moyenne,14,251,0.000646080989108,isoles,0.012622769259823,0.011976688270715,19.537441,93
Harvard500.txt,500,2636,0.850000,52,moyenne,14,251,0.000646080989108,complet,0.001976842679864,0.001330761690756,3.059744,99
Harvard500.txt,500,2636,0.850000,52,moyenne,14,251,0.000646080989108,anneau,0.002126718540373,0.001480637551265,3.291721,102
Harvard500.txt,500,2636,0.850000,52,faible,494,500,0.000300000000000,isoles,0.012282608695652,0.011982608695652,40.942029,93
Harvard500.txt,500,2636,0.850000,52,faible,494,500,0.000300000000000,complet,0.001660278967296,0.001360278967296,5.534263,99
Harvard500.txt,500,2636,0.850000,52,faible,494,500,0.000300000000000,anneau,0.001811429677107,0.001511429677107,6.038099,101
Harvard500.txt,500,2636,0.850000,53,forte,7,1,0.103639770584333,isoles,0.116063133412646,0.012423362828313,1.119871,93
Harvard500.txt,500,2636,0.850000,53,forte,7,1,0.103639770584333,complet,0.096247332325324,-0.007392438259009,0.928672,99
Harvard500.txt,500,2636,0.850000,53,forte,7,1,0.103639770584333,anneau,0.090279779491101,-0.013359991093231,0.871092,111
Harvard500.txt,500,2636,0.850000,53,moyenne,14,251,0.000646080989108,isoles,0.012831016030423,0.012184935041315,19.859764,93
Harvard500.txt,500,2636,0.850000,53,moyenne,14,251,0.000646080989108,complet,0.001975848211383,0.001329767222276,3.058205,99
Harvard500.txt,500,2636,0.850000,53,moyenne,14,251,0.000646080989108,anneau,0.002122902787880,0.001476821798772,3.285815,102
Harvard500.txt,500,2636,0.850000,53,faible,494,500,0.000300000000000,isoles,0.012490958408680,0.012190958408680,41.636528,93
